Date,DLS_LS,Cumulative DLS_LS,RSI_L,Cumulative RSI_L,DLS_L,Cumulative DLS_L
2021-11-29,0.01676505828738868,0.7018693279655099,-0.021,0.917188340530763,-0.013462993513585358,0.9232886631866875
2021-12-06,-0.021242624081743745,0.6657171575952887,0.026383840850307438,0.9677711325873917,0.007229948153576805,0.9371939405058896
2021-12-13,0.014296635740850161,0.6895313090447126,0.018545642658567285,1.0042647128462017,0.0026771252087829014,0.9423800512383194
2021-12-20,0.0401264385949584,0.7573261833713552,0.0007903560123621459,1.0058487955123647,0.03824632261680121,1.0166689453224191
2021-12-27,0.012724136070884993,0.7796866408495011,0.003805766582495102,1.013482587827864,0.02468166604610311,1.0664436947564142
2022-01-03,-0.00648450309431072,0.7681462573200091,0.007512947277539817,1.0286097763544593,-0.004507167835723225,1.057129886201075
2022-01-10,-0.009765569409937332,0.7508793023172295,-0.005973329429047073,1.0164922218773085,0.009940061915865394,1.0775778846388908
2022-01-17,0.0632426277062166,0.8616095101921983,-0.018342098548691683,0.9795055228209646,-0.023523759491017066,1.0287054421567894
2022-01-24,0.012106389767786215,0.8841468805180026,-0.021,0.9379359068417243,0.001418487740180139,1.0315831359549255
2022-01-31,-0.010009480306607848,0.865287549422701,0.019381742873123185,0.9754964822927232,0.013865054135249504,1.0597511461152003
2022-02-07,-0.030275283698764116,0.8088154396841563,-0.009325866918229848,0.95707326500143,-0.015982015181766503,1.0268321720273264
2022-02-14,-0.0035663216811989825,0.8023646219643232,-0.018003223392771113,0.9218396378155891,-0.029864384038168306,0.9663020776609876
2022-02-21,-2.7575591457749482e-05,0.80231492069385,-0.021,0.8814810054214617,0.002974719257985631,0.9721512743184231
2022-02-28,0.0768263872258405,0.9407802646939858,0.017655375017734797,0.9146992581609223,0.04871376376294682,1.0682221856003653
2022-03-07,-0.03796459262098522,0.867099332578031,-0.021,0.874490573739543,-0.03877115009084033,0.9880348328212478
2022-03-14,0.06359524368360761,0.9858379696148318,0.057472389108917485,0.9822220253745,0.08442470243192907,1.1558740820064917
2022-03-21,0.03713983586979083,1.0595916658703253,0.007378741495483226,0.9968483292863914,0.03343682280125577,1.2279596616683626
2022-03-28,-0.04352568615285799,0.9699465254186115,0.014780212070691648,1.0263621710662507,-0.01871515807471019,1.1862630444161613
2022-04-04,-0.020542000282463273,0.929479883337025,-0.00554242618447057,1.0151312083101125,-0.01050130406264295,1.1633044314258276
2022-04-11,-0.001509009692013761,0.9265682794925238,-0.007055638778496875,1.0009131704130003,0.004856649895263939,1.173810843666136
2022-04-18,0.00496599714364145,0.9361356120655142,0.016538390427698564,1.0340050536372147,0.0013016507659324673,1.1766403862157864
2022-04-25,-0.03240474910764954,0.8733956233181457,-0.016546002100869397,1.0003504017465543,-0.030366551505565442,1.1105433238186708
2022-05-02,-0.030039341770131914,0.8171200519186226,0.008646989184953349,1.0176474100365742,-0.011385679093709238,1.0865133548203008
2022-05-09,-0.003412717362481717,0.8109187347677262,-0.014415939101592414,0.9885611278450013,-0.013595248312199798,1.0581466876547978
2022-05-16,-0.005236187245001209,0.8014364251870019,-0.01325370610301552,0.9622053230886625,-0.02564563047340062,1.0053642182431495
2022-05-23,0.0680343738533195,0.9239960244111618,-0.011995892129334836,0.9386669196972843,0.10321421503943354,1.2123463118972833
2022-05-30,-0.02099514103980756,0.8836014565186203,-0.015810378289235174,0.908015862320044,-0.022942921074248713,1.1615886250745189
2022-06-06,0.012281026285906521,0.9067340155182975,-0.021,0.867947529211323,-0.039386342455259085,1.0764515552399412
2022-06-13,0.004242351512196802,0.9148230514523885,-0.021,0.8287206310978852,-0.03606323865584071,1.0015679872460317
2022-06-20,-0.019105627727800136,0.878239155066729,0.03397753206783826,0.8908560449841307,0.020900918863404075,1.0434025973470482
2022-06-27,0.023853124745475403,0.9230410279343719,-0.021,0.8511480680394639,0.00135720918750965,1.0461759221259488
2022-07-04,0.10942173983728556,1.133463522989433,0.023575427770214853,0.8947896756095011,0.10048033484236589,1.2517763639275512
2022-07-11,-0.010165387790602307,1.1117760389411409,-0.017118832213482392,0.8623530890729032,-0.009400587105234299,1.2306083440769426
2022-07-18,-0.01999233317001141,1.0695567087901825,0.02956878682821633,0.9174206105625702,0.008784111971892068,1.2502022575367513
2022-07-25,0.00678922175491816,1.0836073882205377,0.012006982052503546,0.9404430454206953,0.026934076732085473,1.3108093778039578
2022-08-01,0.02125718030803564,1.127899006163097,-0.008242624015580725,0.9244487029736441,0.015653533896323887,1.3469817107273552
2022-08-08,-0.011479021154096526,1.1034728084575698,0.01264700640041918,0.9487872180374302,0.01665899902558673,1.3860800767594323
2022-08-15,-0.013729170982203776,1.0745938706138394,-0.011629035313407643,0.9261247026605555,-0.013696701707061342,1.3533986496988963
2022-08-22,-0.02220307520065056,1.0285315068937915,-0.014783684399707259,0.8976494829419419,-0.03007524801141082,1.2826196016394826
2022-08-29,0.006277323355651292,1.0412652550996904,-0.010881547303557622,0.8770001203277376,-0.02518226651380895,1.2251380664813527
2022-09-05,0.002206499535766962,1.045769305937445,0.007593920860761252,0.8912539106971455,0.029851960366081377,1.2915627998510129
2022-09-12,0.002002843301671101,1.0498666612886058,-0.021,0.8515375785725054,-0.042720836957295755,1.1936653191011737
2022-09-19,-0.010842078603833169,1.027641845819538,-0.021,0.8126552894224828,-0.04065517708217507,1.1044814670940895
2022-09-26,0.016408428524265502,1.0609122621194778,-0.01928678527648719,0.7776949960751025,-0.0027022483187303663,1.098794635587835
2022-10-03,-0.013795190915105313,1.032481584004258,-0.0014257687727367834,0.7751604140622481,0.0012964315815084749,1.1015155792365117
2022-10-10,0.020390975782159634,1.0739258667613742,0.0036930583345498097,0.7817161850245635,-0.024709093790863647,1.0495890336861957
2022-10-17,0.00854656719620582,1.0916508135415994,0.005558282423908119,0.7916194667801784,0.012183071148581245,1.0745593227089465
2022-10-24,0.04678071845623667,1.1894997413586474,0.0228963279414532,0.8326409736378688,0.06787762985102166,1.2153754925197706
2022-10-31,0.0028990001332060717,1.195847101400501,-0.007411002659107152,0.8190592665090499,-0.014723574588178915,1.1827572462148321
2022-11-07,0.031192813878585537,1.2643417513403183,0.06172336419981908,0.9313377241168439,0.07467098823793003,1.3457458868731962
2022-11-14,0.05162653442389179,1.3812418687133445,-0.01422832678668728,0.9038580198426525,0.02708479753611895,1.4092799392903408
2022-11-21,-0.012458600678642084,1.3515749271517814,0.017775132601630397,0.9376993486000331,0.010597604844417314,1.4348125360465218
